"t_stamp","add_feed 1","add_feed 2","cement_flow_return","cli_feed","gyp_feed","hopper_cli_lev","hopper_gyp_lev","hopper_lime_lev","lime_feed","tot_feed","tot_feed sv"
"2017-08-03 18:30:00.000","0.0","0.0","0.0","0.0","0.0","0.677736465876014","0.0","0.0","0.0","0.24422422051429749","267.6830749511719"
"2017-08-03 18:40:00.000","0.0","0.0","0.0","0.0","0.0","0.6780773597502788","0.0","0.0","0.0","0.24633285403251648","267.6830749511719"
"2017-08-03 18:50:00.000","0.0","0.0","0.0","0.0","0.0","0.6784182536245437","0.0","0.0","0.0","0.27236834168434143","267.6830749511719"
"2017-08-03 19:00:00.000","0.0","0.0","0.0","0.0","0.0","0.6787591474988085","0.0","0.0","0.0","0.2718268036842346","267.6830749511719"
"2017-08-03 19:10:00.000","0.0","0.0","0.0","0.0","0.0","0.6791000413730732","0.0","0.0","0.0","0.24886853992938995","267.6830749511719"
"2017-08-03 19:20:00.000","0.0","0.0","0.0","0.0","0.0","0.6794409352473381","0.0","0.0","0.0","0.2701570391654968","267.6830749511719"
"2017-08-03 19:30:00.000","0.0","0.0","0.0","0.0","0.0","0.6797818291216029","0.0","0.0","0.0","0.26903006434440613","267.6830749511719"
"2017-08-03 19:40:00.000","0.0","0.0","0.0","0.0","0.0","0.6801227229958676","0.0","0.0","0.0","0.24797141551971436","267.6830749511719"
"2017-08-03 19:50:00.000","0.0","0.0","0.0","0.0","0.0","0.6804636168701325","0.0","0.0","0.0","0.24208904802799225","267.6830749511719"
"2017-08-03 20:00:00.000","0.0","0.0","0.0","0.0","0.0","0.6808045107443973","0.0","0.0","0.0","0.24903152883052826","267.6830749511719"
"2017-08-03 20:10:00.000","0.0","0.0","0.0","0.0","0.0","0.681145404618662","0.0","0.0","0.0","0.2558704912662506","267.6830749511719"
"2017-08-03 20:20:00.000","0.0","0.0","0.0","0.0","0.0","0.6814862984929269","0.0","0.0","0.0","0.26781028509140015","267.6830749511719"
"2017-08-03 20:30:00.000","0.0","0.0","0.0","0.0","0.0","0.6818271923671917","0.0","0.0","0.0","0.2597496509552002","267.6830749511719"
"2017-08-03 20:40:00.000","0.0","0.0","0.0","0.0","0.0","0.6821680862414565","0.0","0.0","0.0","0.24992667138576508","267.6830749511719"
"2017-08-03 20:50:00.000","0.0","0.0","0.0","0.0","0.0","0.6825089801157213","0.0","0.0","0.0","0.24847035109996796","267.6830749511719"
"2017-08-03 21:00:00.000","0.0","0.0","0.0","0.0","0.0","0.6828498739899861","0.0","0.0","0.0","0.23703868687152863","267.6830749511719"
"2017-08-03 21:10:00.000","0.0","0.0","0.0","0.0","0.0","0.6831907678642509","0.0","0.0","0.0","0.24524754285812378","267.6830749511719"
"2017-08-03 21:20:00.000","0.0","0.0","0.0","0.0","0.0","0.6835316617385157","0.0","0.0","0.0","0.23247095942497253","267.6830749511719"
"2017-08-03 21:30:00.000","0.0","0.0","0.0","0.0","0.0","0.6838725556127805","0.0","0.0","0.0","0.23488952219486237","267.6830749511719"
"2017-08-03 21:40:00.000","0.0","0.0","0.0","0.0","0.0","0.6842134494870453","0.0","0.0","0.0","0.21220627427101135","267.6830749511719"
"2017-08-03 21:50:00.000","0.0","0.0","0.0","0.0","0.0","0.6845543433613102","0.0","0.0","0.0","0.2225780189037323","267.6830749511719"
"2017-08-03 22:00:00.000","0.0","0.0","0.0","0.0","0.0","0.6848952372355749","0.0","0.0","0.0","0.2612905502319336","267.6830749511719"
"2017-08-03 22:10:00.000","0.0","0.0","0.0","0.0","0.0","2.2760066986083984","0.0","0.0","0.0","279.42767333984375","267.6830749511719"
"2017-08-03 22:20:00.000","0.0","0.0","0.0","0.0","0.0","8.377449035644531","0.0","0.0","0.0","297.1332702636719","267.6830749511719"
"2017-08-03 22:30:00.000","0.0","0.0","0.0","0.0","0.0","8.002904891967773","0.0","0.0","0.0","0.21270529925823212","267.6830749511719"
"2017-08-03 22:40:00.000","0.0","0.0","0.0","0.0","0.0","5.525479316711426","0.0","0.0","0.0","298.6167907714844","267.6830749511719"
"2017-08-03 22:50:00.000","0.0","0.0","0.0","0.0","0.0","7.020382881164551","0.0","0.0","0.0","295.3675231933594","267.6830749511719"
"2017-08-03 23:00:00.000","0.0","0.0","0.0","0.0","0.0","11.519964218139648","0.0","0.0","0.0","295.6219787597656","267.6830749511719"
"2017-08-03 23:10:00.000","0.0","0.0","0.0","0.0","0.0","16.205097198486328","0.0","0.0","0.0","271.10406494140625","275.0"
"2017-08-03 23:20:00.000","0.0","0.0","0.0","0.0","0.0","16.983192443847656","0.0","0.0","0.0","262.83856201171875","275.0"
"2017-08-03 23:30:00.000","0.0","0.0","0.0","0.0","0.0","15.174823760986328","0.0","0.0","0.0","257.2194519042969","275.0"
"2017-08-03 23:40:00.000","0.0","0.0","0.0","0.0","0.0","15.973808288574219","0.0","0.0","0.0","255.8727264404297","250.95556640625"
"2017-08-03 23:50:00.000","0.0","0.0","0.0","0.0","0.0","14.308416366577148","0.0","0.0","0.0","260.0047302246094","255.6736602783203"
"2017-08-04 00:00:00.000","0.0","0.0","0.0","0.0","0.0","14.878564834594727","0.0","0.0","0.0","282.2278747558594","285.739501953125"
"2017-08-04 00:10:00.000","0.0","0.0","0.0","0.0","0.0","15.290313720703125","0.0","0.0","0.0","252.10499572753906","256.6003112792969"
"2017-08-04 00:20:00.000","0.0","0.0","0.0","0.0","0.0","14.539493560791016","0.0","0.0","0.0","261.7711181640625","262.1153259277344"
"2017-08-04 00:30:00.000","0.0","0.0","0.0","0.0","0.0","13.609524726867676","0.0","0.0","0.0","269.4405212402344","273.9079895019531"
"2017-08-04 00:40:00.000","0.0","0.0","0.0","0.0","0.0","14.352069854736328","0.0","0.0","0.0","273.8256530761719","274.4549560546875"
"2017-08-04 00:50:00.000","0.0","0.0","0.0","0.0","0.0","15.184707641601562","0.0","0.0","0.0","268.35638427734375","270.02471923828125"
"2017-08-04 01:00:00.000","0.0","0.0","0.0","0.0","0.0","15.81423282623291","0.0","0.0","0.0","255.6027374267578","261.42181396484375"
"2017-08-04 01:10:00.000","0.0","0.0","0.0","0.0","0.0","14.67544937133789","0.0","0.0","0.0","257.3810729980469","258.7340393066406"
"2017-08-04 01:20:00.000","0.0","0.0","0.0","0.0","0.0","14.461942672729492","0.0","0.0","0.0","258.9515075683594","255.796142578125"
"2017-08-04 01:30:00.000","0.0","0.0","0.0","0.0","0.0","13.985584259033203","0.0","0.0","0.0","261.2805480957031","266.3473205566406"
"2017-08-04 01:40:00.000","0.0","0.0","0.0","0.0","0.0","13.742486953735352","0.0","0.0","0.0","262.49932861328125","263.8238525390625"
"2017-08-04 01:50:00.000","0.0","0.0","0.0","0.0","0.0","14.96865177154541","0.0","0.0","0.0","264.0575256347656","260.5567321777344"
"2017-08-04 02:00:00.000","0.0","0.0","0.0","0.0","0.0","16.54519271850586","0.0","0.0","0.0","250.35452270507812","247.2460174560547"
"2017-08-04 02:10:00.000","0.0","0.0","0.0","0.0","0.0","15.367305755615234","0.0","0.0","0.0","260.10284423828125","260.8970031738281"
"2017-08-04 02:20:00.000","0.0","0.0","0.0","0.0","0.0","13.544435501098633","0.0","0.0","0.0","270.4752197265625","264.98980712890625"
"2017-08-04 02:30:00.000","0.0","0.0","0.0","0.0","0.0","14.1195068359375","0.0","0.0","0.0","272.98089599609375","268.8677673339844"
"2017-08-04 02:40:00.000","0.0","0.0","0.0","0.0","0.0","14.08112907409668","0.0","0.0","0.0","279.91558837890625","275.35003662109375"
"2017-08-04 02:50:00.000","0.0","0.0","0.0","0.0","0.0","16.20897674560547","0.0","0.0","0.0","261.5772705078125","258.91827392578125"
"2017-08-04 03:00:00.000","0.0","0.0","0.0","0.0","0.0","14.388666152954102","0.0","0.0","0.0","258.2872619628906","265.4798583984375"
"2017-08-04 03:10:00.000","0.0","0.0","0.0","0.0","0.0","13.455130577087402","0.0","0.0","0.0","266.7157897949219","267.9480895996094"
"2017-08-04 03:20:00.000","0.0","0.0","0.0","0.0","0.0","13.467595100402832","0.0","0.0","0.0","266.8254699707031","272.9458923339844"
"2017-08-04 03:30:00.000","0.0","0.0","0.0","0.0","0.0","14.190528869628906","0.0","0.0","0.0","266.6191711425781","272.5883483886719"
"2017-08-04 03:40:00.000","0.0","0.0","0.0","0.0","0.0","16.818859100341797","0.0","0.0","0.0","258.6395263671875","256.1346130371094"
"2017-08-04 03:50:00.000","0.0","0.0","0.0","0.0","0.0","14.105225563049316","0.0","0.0","0.0","259.4325866699219","265.80645751953125"
"2017-08-04 04:00:00.000","0.0","0.0","0.0","0.0","0.0","12.886482238769531","0.0","0.0","0.0","269.62506103515625","273.9425354003906"
"2017-08-04 04:10:00.000","0.0","0.0","0.0","0.0","0.0","14.27273178100586","0.0","0.0","0.0","273.3393249511719","275.7505187988281"
"2017-08-04 04:20:00.000","0.0","0.0","0.0","0.0","0.0","16.865026473999023","0.0","0.0","0.0","256.751220703125","252.8895721435547"
"2017-08-04 04:30:00.000","0.0","0.0","0.0","0.0","0.0","12.574377059936523","0.0","0.0","0.0","274.9115295410156","269.1101989746094"
"2017-08-04 04:40:00.000","0.0","0.0","0.0","0.0","0.0","13.907861709594727","0.0","0.0","0.0","262.6380310058594","262.0899658203125"
"2017-08-04 04:50:00.000","0.0","0.0","0.0","0.0","0.0","15.412885665893555","0.0","0.0","0.0","267.1634521484375","263.9322204589844"
"2017-08-04 05:00:00.000","0.0","0.0","0.0","0.0","0.0","16.088279724121094","0.0","0.0","0.0","256.2516784667969","261.653564453125"
"2017-08-04 05:10:00.000","0.0","0.0","0.0","0.0","0.0","13.183740615844727","0.0","0.0","0.0","254.92733764648438","268.009033203125"
"2017-08-04 05:20:00.000","0.0","0.0","0.0","0.0","0.0","10.308589935302734","0.0","0.0","0.0","287.5077819824219","287.0553283691406"
"2017-08-04 05:30:00.000","0.0","0.0","0.0","0.0","0.0","14.494537353515625","0.0","0.0","0.0","283.1103210449219","280.8141174316406"
"2017-08-04 05:40:00.000","0.0","0.0","0.0","0.0","0.0","15.848572731018066","0.0","0.0","0.0","285.5906982421875","278.02166748046875"
"2017-08-04 05:50:00.000","0.0","0.0","0.0","0.0","0.0","15.359098434448242","0.0","0.0","0.0","270.6528625488281","274.2120361328125"
"2017-08-04 06:00:00.000","0.0","0.0","0.0","0.0","0.0","15.930723190307617","0.0","0.0","0.0","267.9325866699219","267.9724426269531"
"2017-08-04 06:10:00.000","0.0","0.0","0.0","0.0","0.0","13.715726852416992","0.0","0.0","0.0","275.1513366699219","268.9937744140625"
"2017-08-04 06:20:00.000","0.0","0.0","0.0","0.0","0.0","13.668922424316406","0.0","0.0","0.0","275.08978271484375","284.02459716796875"
"2017-08-04 06:30:00.000","0.0","0.0","0.0","0.0","0.0","14.415600776672363","0.0","0.0","0.0","278.52349853515625","283.260498046875"
"2017-08-04 06:40:00.000","0.0","0.0","0.0","0.0","0.0","15.057708740234375","0.0","0.0","0.0","289.91168212890625","280.6772766113281"
"2017-08-04 06:50:00.000","0.0","0.0","0.0","0.0","0.0","15.079858779907227","0.0","0.0","0.0","279.9371337890625","278.8768615722656"
"2017-08-04 07:00:00.000","0.0","0.0","0.0","0.0","0.0","15.031083106994629","0.0","0.0","0.0","269.9648132324219","278.3558654785156"
"2017-08-04 07:10:00.000","0.0","0.0","0.0","0.0","0.0","14.468036651611328","0.0","0.0","0.0","266.76483154296875","274.63238525390625"
"2017-08-04 07:20:00.000","0.0","0.0","0.0","0.0","0.0","14.6237154006958","0.0","0.0","0.0","270.67138671875","266.1107177734375"
"2017-08-04 07:30:00.000","0.0","0.0","0.0","0.0","0.0","13.989215850830078","0.0","0.0","0.0","271.6941223144531","274.4397277832031"
"2017-08-04 07:40:00.000","0.0","0.0","0.0","0.0","0.0","14.445097923278809","0.0","0.0","0.0","270.07110595703125","272.4182434082031"
"2017-08-04 07:50:00.000","0.0","0.0","0.0","0.0","0.0","13.228534698486328","0.0","0.0","0.0","276.1606750488281","277.40972900390625"
"2017-08-04 08:00:00.000","0.0","0.0","0.0","0.0","0.0","14.578466415405273","0.0","0.0","0.0","270.1627197265625","271.39752197265625"
"2017-08-04 08:10:00.000","0.0","0.0","0.0","0.0","0.0","15.00512409210205","0.0","0.0","0.0","265.64544677734375","269.3651428222656"
"2017-08-04 08:20:00.000","0.0","0.0","0.0","0.0","0.0","14.204200744628906","0.0","0.0","0.0","258.03570556640625","266.7679748535156"
"2017-08-04 08:30:00.000","0.0","0.0","0.0","0.0","0.0","14.04777717590332","0.0","0.0","0.0","269.50262451171875","267.0500183105469"
"2017-08-04 08:40:00.000","0.0","0.0","0.0","0.0","0.0","13.846414566040039","0.0","0.0","0.0","272.7628173828125","275.9699401855469"
"2017-08-04 08:50:00.000","0.0","0.0","0.0","0.0","0.0","14.41947078704834","0.0","0.0","0.0","274.6222229003906","271.304443359375"
"2017-08-04 09:00:00.000","0.0","0.0","0.0","0.0","0.0","14.524877548217773","0.0","0.0","0.0","274.5552978515625","274.60101318359375"
"2017-08-04 09:10:00.000","0.0","0.0","0.0","0.0","0.0","15.42652702331543","0.0","0.0","0.0","272.6751403808594","266.25433349609375"
"2017-08-04 09:20:00.000","0.0","0.0","0.0","0.0","0.0","14.969197273254395","0.0","0.0","0.0","257.70648193359375","267.07513427734375"
"2017-08-04 09:30:00.000","0.0","0.0","0.0","0.0","0.0","13.056402206420898","0.0","0.0","0.0","269.4696044921875","262.3870849609375"
"2017-08-04 09:40:00.000","0.0","0.0","0.0","0.0","0.0","14.051047325134277","0.0","0.0","0.0","268.140380859375","269.9095153808594"
"2017-08-04 09:50:00.000","0.0","0.0","0.0","0.0","0.0","13.9621000289917","0.0","0.0","0.0","270.7460632324219","267.8106994628906"
"2017-08-04 10:00:00.000","0.0","0.0","0.0","0.0","0.0","13.383269309997559","0.0","0.0","0.0","275.3304748535156","273.7305603027344"
"2017-08-04 10:10:00.000","0.0","0.0","0.0","0.0","0.0","15.070141792297363","0.0","0.0","0.0","272.9770812988281","268.9295654296875"
"2017-08-04 10:20:00.000","0.0","0.0","0.0","0.0","0.0","16.219396591186523","0.0","0.0","0.0","267.216064453125","259.7761535644531"
"2017-08-04 10:30:00.000","0.0","0.0","0.0","0.0","0.0","16.785001754760742","0.0","0.0","0.0","244.025390625","245.3424530029297"
"2017-08-04 10:40:00.000","0.0","0.0","0.0","0.0","0.0","14.615026473999023","0.0","0.0","0.0","239.7237548828125","237.9107208251953"
"2017-08-04 10:50:00.000","0.0","0.0","0.0","0.0","0.0","13.589842796325684","0.0","0.0","0.0","247.61181640625","243.10842895507812"
"2017-08-04 11:00:00.000","0.0","0.0","0.0","0.0","0.0","13.216543197631836","0.0","0.0","0.0","250.69729614257812","252.95327758789062"
"2017-08-04 11:10:00.000","0.0","0.0","0.0","0.0","0.0","13.231857299804688","0.0","0.0","0.0","265.66888427734375","266.2510070800781"
"2017-08-04 11:20:00.000","0.0","0.0","0.0","0.0","0.0","5.942807197570801","0.0","0.0","0.0","307.3227233886719","270.0"
"2017-08-04 11:30:00.000","0.0","0.0","0.0","0.0","0.0","15.34869384765625","0.0","0.0","0.0","309.4697570800781","270.0"
"2017-08-04 11:40:00.000","0.0","0.0","0.0","0.0","0.0","11.636201858520508","0.0","0.0","0.0","255.43368530273438","269.6273498535156"
"2017-08-04 11:50:00.000","0.0","0.0","0.0","0.0","0.0","17.588321685791016","0.0","0.0","0.0","231.5995330810547","238.1200714111328"
"2017-08-04 12:00:00.000","0.0","0.0","0.0","0.0","0.0","14.697616577148438","0.0","0.0","0.0","243.43533325195312","240.09153747558594"
"2017-08-04 12:10:00.000","0.0","0.0","0.0","0.0","0.0","14.176227569580078","0.0","0.0","0.0","247.84825134277344","247.1846160888672"
"2017-08-04 12:20:00.000","0.0","0.0","0.0","0.0","0.0","13.049159049987793","0.0","0.0","0.0","254.40963745117188","253.56605529785156"
"2017-08-04 12:30:00.000","0.0","0.0","0.0","0.0","0.0","14.080222129821777","0.0","0.0","0.0","258.256591796875","258.9967041015625"
"2017-08-04 12:40:00.000","0.0","0.0","0.0","0.0","0.0","14.120438575744629","0.0","0.0","0.0","257.760009765625","252.03530883789062"
"2017-08-04 12:50:00.000","0.0","0.0","0.0","0.0","0.0","14.58755874633789","0.0","0.0","0.0","252.85418701171875","252.70883178710938"
"2017-08-04 13:00:00.000","0.0","0.0","0.0","0.0","0.0","15.709118843078613","0.0","0.0","0.0","242.9596405029297","245.6219940185547"
"2017-08-04 13:10:00.000","0.0","0.0","0.0","0.0","0.0","14.326020240783691","0.0","0.0","0.0","246.15341186523438","247.47006225585938"
"2017-08-04 13:20:00.000","0.0","0.0","0.0","0.0","0.0","13.679641723632812","0.0","0.0","0.0","247.907958984375","246.353515625"
"2017-08-04 13:30:00.000","0.0","0.0","0.0","0.0","0.0","17.11797523498535","0.0","0.0","0.0","233.30752563476562","227.04739379882812"
"2017-08-04 13:40:00.000","0.0","0.0","0.0","0.0","0.0","12.146149635314941","0.0","0.0","0.0","0.2077063024044037","232.60707092285156"
"2017-08-04 13:50:00.000","0.0","0.0","0.0","0.0","0.0","17.5494441986084","0.0","0.0","0.0","0.20981022715568542","232.60707092285156"
"2017-08-04 14:00:00.000","0.0","0.0","0.0","0.0","0.0","9.314616203308105","0.0","0.0","0.0","125.83770751953125","232.60707092285156"
"2017-08-04 14:10:00.000","0.0","0.0","0.0","0.0","0.0","6.910646915435791","0.0","0.0","0.0","307.4966125488281","232.60707092285156"
"2017-08-04 14:20:00.000","0.0","0.0","0.0","0.0","0.0","11.861315727233887","0.0","0.0","0.0","293.43609619140625","297.75201416015625"
"2017-08-04 14:30:00.000","0.0","0.0","0.0","0.0","0.0","16.335302352905273","0.0","0.0","0.0","280.1268615722656","275.7766418457031"
"2017-08-04 14:40:00.000","0.0","0.0","0.0","0.0","0.0","13.578184127807617","0.0","0.0","0.0","238.855224609375","283.6052551269531"
"2017-08-04 14:50:00.000","0.0","0.0","0.0","0.0","0.0","14.558168411254883","0.0","0.0","0.0","265.6355285644531","270.3304748535156"
"2017-08-04 15:00:00.000","0.0","0.0","0.0","0.0","0.0","14.227728843688965","0.0","0.0","0.0","236.59693908691406","249.6841278076172"
"2017-08-04 15:10:00.000","0.0","0.0","0.0","0.0","0.0","12.770065307617188","0.0","0.0","0.0","267.7139892578125","275.6560363769531"
"2017-08-04 15:20:00.000","0.0","0.0","0.0","0.0","0.0","15.122599601745605","0.0","0.0","0.0","255.87115478515625","259.27154541015625"
"2017-08-04 15:30:00.000","0.0","0.0","0.0","0.0","0.0","16.32835578918457","0.0","0.0","0.0","247.3851318359375","248.466552734375"
"2017-08-04 15:40:00.000","0.0","0.0","0.0","0.0","0.0","13.864502906799316","0.0","0.0","0.0","255.10064697265625","255.4996337890625"
"2017-08-04 15:50:00.000","0.0","0.0","0.0","0.0","0.0","14.056934356689453","0.0","0.0","0.0","248.2107696533203","253.10528564453125"
"2017-08-04 16:00:00.000","0.0","0.0","0.0","0.0","0.0","14.438352584838867","0.0","0.0","0.0","253.16238403320312","252.43093872070312"
"2017-08-04 16:10:00.000","0.0","0.0","0.0","0.0","0.0","13.610119819641113","0.0","0.0","0.0","265.5255126953125","266.8153076171875"
"2017-08-04 16:20:00.000","0.0","0.0","0.0","0.0","0.0","15.9470853805542","0.0","0.0","0.0","258.00897216796875","250.8572235107422"
"2017-08-04 16:30:00.000","0.0","0.0","0.0","0.0","0.0","13.919981956481934","0.0","0.0","0.0","260.4240417480469","262.91864013671875"
"2017-08-04 16:40:00.000","0.0","0.0","0.0","0.0","0.0","14.80006217956543","0.0","0.0","0.0","257.8171081542969","260.24017333984375"
"2017-08-04 16:50:00.000","0.0","0.0","0.0","0.0","0.0","14.497725486755371","0.0","0.0","0.0","261.8386535644531","264.5832214355469"
"2017-08-04 17:00:00.000","0.0","0.0","0.0","0.0","0.0","13.464280128479004","0.0","0.0","0.0","264.51361083984375","267.3230285644531"
"2017-08-04 17:10:00.000","0.0","0.0","0.0","0.0","0.0","15.994524955749512","0.0","0.0","0.0","264.5091552734375","259.989990234375"
"2017-08-04 17:20:00.000","0.0","0.0","0.0","0.0","0.0","14.246536254882812","0.0","0.0","0.0","262.346435546875","264.39215087890625"
"2017-08-04 17:30:00.000","0.0","0.0","0.0","0.0","0.0","14.618541717529297","0.0","0.0","0.0","259.8904724121094","253.87576293945312"
"2017-08-04 17:40:00.000","0.0","0.0","0.0","0.0","0.0","14.277278900146484","0.0","0.0","0.0","263.2111511230469","262.2242736816406"
"2017-08-04 17:50:00.000","0.0","0.0","0.0","0.0","0.0","14.742745399475098","0.0","0.0","0.0","263.8753356933594","259.3844909667969"
"2017-08-04 18:00:00.000","0.0","0.0","0.0","0.0","0.0","13.341405868530273","0.0","0.0","0.0","270.9984436035156","271.883056640625"
"2017-08-04 18:10:00.000","0.0","0.0","0.0","0.0","0.0","14.22901725769043","0.0","0.0","0.0","272.8394775390625","267.56585693359375"
"2017-08-04 18:20:00.000","0.0","0.0","0.0","0.0","0.0","15.571734428405762","0.0","0.0","0.0","267.1744079589844","266.7204284667969"
"2017-08-04 18:30:00.000","0.0","0.0","0.0","0.0","0.0","14.667390823364258","0.0","0.0","0.0","257.6009521484375","257.22442626953125"
"2017-08-04 18:40:00.000","0.0","0.0","0.0","0.0","0.0","13.726583480834961","0.0","0.0","0.0","269.28466796875","274.0072326660156"
"2017-08-04 18:50:00.000","0.0","0.0","0.0","0.0","0.0","14.695843696594238","0.0","0.0","0.0","263.7571716308594","270.30078125"
"2017-08-04 19:00:00.000","0.0","0.0","0.0","0.0","0.0","14.259893417358398","0.0","0.0","0.0","264.5071716308594","264.8804626464844"
"2017-08-04 19:10:00.000","0.0","0.0","0.0","0.0","0.0","14.896123886108398","0.0","0.0","0.0","267.85540771484375","274.0740966796875"
"2017-08-04 19:20:00.000","0.0","0.0","0.0","0.0","0.0","17.67200469970703","0.0","0.0","0.0","0.21032047271728516","270.0856018066406"
"2017-08-04 19:30:00.000","0.0","0.0","0.0","0.0","0.0","8.979954719543457","0.0","0.0","0.0","307.7125244140625","270.0856018066406"
"2017-08-04 19:40:00.000","0.0","0.0","0.0","0.0","0.0","12.134429931640625","0.0","0.0","0.0","307.0848083496094","312.5408630371094"
"2017-08-04 19:50:00.000","0.0","0.0","0.0","0.0","0.0","15.994306564331055","0.0","0.0","0.0","248.32884216308594","252.5558624267578"
"2017-08-04 20:00:00.000","0.0","0.0","0.0","0.0","0.0","15.804706573486328","0.0","0.0","0.0","216.20484924316406","251.1400909423828"
"2017-08-04 20:10:00.000","0.0","0.0","0.0","0.0","0.0","12.55541706085205","0.0","0.0","0.0","248.7571258544922","244.6870880126953"
"2017-08-04 20:20:00.000","0.0","0.0","0.0","0.0","0.0","11.948063850402832","0.0","0.0","0.0","318.53564453125","314.035888671875"
"2017-08-04 20:30:00.000","0.0","0.0","0.0","0.0","0.0","16.944564819335938","0.0","0.0","0.0","236.1664581298828","238.1830596923828"
"2017-08-04 20:40:00.000","0.0","0.0","0.0","0.0","0.0","14.178573608398438","0.0","0.0","0.0","255.97654724121094","254.9577178955078"
"2017-08-04 20:50:00.000","0.0","0.0","0.0","0.0","0.0","14.053567886352539","0.0","0.0","0.0","270.53851318359375","272.24017333984375"
"2017-08-04 21:00:00.000","0.0","0.0","0.0","0.0","0.0","14.702537536621094","0.0","0.0","0.0","266.3815002441406","263.474853515625"
"2017-08-04 21:10:00.000","0.0","0.0","0.0","0.0","0.0","13.96387767791748","0.0","0.0","0.0","263.6510314941406","259.3157043457031"
"2017-08-04 21:20:00.000","0.0","0.0","0.0","0.0","0.0","13.971944808959961","0.0","0.0","0.0","278.94091796875","278.50189208984375"
"2017-08-04 21:30:00.000","0.0","0.0","0.0","0.0","0.0","15.794305801391602","0.0","0.0","0.0","262.4031982421875","244.7552032470703"
"2017-08-04 21:40:00.000","0.0","0.0","0.0","0.0","0.0","14.57722282409668","0.0","0.0","0.0","250.3195343017578","255.52247619628906"
"2017-08-04 21:50:00.000","0.0","0.0","0.0","0.0","0.0","13.542537689208984","0.0","0.0","0.0","270.07110595703125","265.5926818847656"
"2017-08-04 22:00:00.000","0.0","0.0","0.0","0.0","0.0","15.514057159423828","0.0","0.0","0.0","254.7537384033203","252.27499389648438"
"2017-08-04 22:10:00.000","0.0","0.0","0.0","0.0","0.0","14.653436660766602","0.0","0.0","0.0","249.24671936035156","242.06556701660156"
"2017-08-04 22:20:00.000","0.0","0.0","0.0","0.0","0.0","13.78658390045166","0.0","0.0","0.0","238.41400146484375","246.56321716308594"
"2017-08-04 22:30:00.000","0.0","0.0","0.0","0.0","0.0","10.83043098449707","0.0","0.0","0.0","298.1122131347656","303.7896423339844"
"2017-08-04 22:40:00.000","0.0","0.0","0.0","0.0","0.0","16.567527770996094","0.0","0.0","0.0","278.5294494628906","274.04180908203125"
"2017-08-04 22:50:00.000","0.0","0.0","0.0","0.0","0.0","15.757222175598145","0.0","0.0","0.0","234.5950927734375","248.8982391357422"
"2017-08-04 23:00:00.000","0.0","0.0","0.0","0.0","0.0","12.028836250305176","0.0","0.0","0.0","283.4731750488281","284.0523681640625"
"2017-08-04 23:10:00.000","0.0","0.0","0.0","0.0","0.0","15.665334701538086","0.0","0.0","0.0","269.1536865234375","262.4164733886719"
"2017-08-04 23:20:00.000","0.0","0.0","0.0","0.0","0.0","14.673486709594727","0.0","0.0","0.0","255.3035888671875","250.150634765625"
"2017-08-04 23:30:00.000","0.0","0.0","0.0","0.0","0.0","12.72515869140625","0.0","0.0","0.0","279.7831115722656","281.4256896972656"
"2017-08-04 23:40:00.000","0.0","0.0","0.0","0.0","0.0","14.494367599487305","0.0","0.0","0.0","285.8582458496094","282.31793212890625"
"2017-08-04 23:50:00.000","0.0","0.0","0.0","0.0","0.0","14.611902236938477","0.0","0.0","0.0","263.5625","255.60879516601562"
"2017-08-05 00:00:00.000","0.0","0.0","0.0","0.0","0.0","13.25874137878418","0.0","0.0","0.0","277.0076599121094","281.96539306640625"
"2017-08-05 00:10:00.000","0.0","0.0","0.0","0.0","0.0","14.968918800354004","0.0","0.0","0.0","284.5804748535156","276.9787292480469"
"2017-08-05 00:20:00.000","0.0","0.0","0.0","0.0","0.0","15.14784049987793","0.0","0.0","0.0","258.0875244140625","259.76654052734375"
"2017-08-05 00:30:00.000","0.0","0.0","0.0","0.0","0.0","13.047995567321777","0.0","0.0","0.0","292.75830078125","290.3219909667969"
"2017-08-05 00:40:00.000","0.0","0.0","0.0","0.0","0.0","15.707374572753906","0.0","0.0","0.0","271.9086608886719","268.459228515625"
"2017-08-05 00:50:00.000","0.0","0.0","0.0","0.0","0.0","13.96942138671875","0.0","0.0","0.0","273.65283203125","278.99566650390625"
"2017-08-05 01:00:00.000","0.0","0.0","0.0","0.0","0.0","14.270013809204102","0.0","0.0","0.0","281.6195983886719","281.1298522949219"
"2017-08-05 01:10:00.000","0.0","0.0","0.0","0.0","0.0","13.85397720336914","0.0","0.0","0.0","279.812255859375","280.5788879394531"
"2017-08-05 01:20:00.000","0.0","0.0","0.0","0.0","0.0","16.005001068115234","0.0","0.0","0.0","264.15325927734375","260.6256103515625"
"2017-08-05 01:30:00.000","0.0","0.0","0.0","0.0","0.0","13.490303039550781","0.0","0.0","0.0","270.8220520019531","277.4346923828125"
"2017-08-05 01:40:00.000","0.0","0.0","0.0","0.0","0.0","14.343605041503906","0.0","0.0","0.0","279.6150817871094","284.7680969238281"
"2017-08-05 01:50:00.000","0.0","0.0","0.0","0.0","0.0","15.062849044799805","0.0","0.0","0.0","270.01849365234375","277.3761901855469"
"2017-08-05 02:00:00.000","0.0","0.0","0.0","0.0","0.0","13.31218433380127","0.0","0.0","0.0","273.027099609375","274.05517578125"
